Filename,Filename2,Height_cm,Weight_kg,BMI,Age
D:\FBI CELEBS\Celeb-FBI Dataset\1519_5.4h_53w_female_48a.png,1519_5.4h_53w_female_48a.png,162.56,53,20.05619246,48
D:\FBI CELEBS\Celeb-FBI Dataset\1520_5.10h_60w_female_51a.png,1520_5.10h_60w_female_51a.png,154.94,60,24.99333136,51
D:\FBI CELEBS\Celeb-FBI Dataset\1521_5.10h_57w_female_40a.png,1521_5.10h_57w_female_40a.png,154.94,57,23.74366479,40
D:\FBI CELEBS\Celeb-FBI Dataset\1522_5.11h_71w_male_45a.png,1522_5.11h_71w_male_45a.png,155.19,71,29.48023102,45
D:\FBI CELEBS\Celeb-FBI Dataset\1523_5.10h_52w_female_31a.png,1523_5.10h_52w_female_31a.png,154.94,52,21.66088718,31
D:\FBI CELEBS\Celeb-FBI Dataset\1524_5.10h_54w_female_36a.png,1524_5.10h_54w_female_36a.png,154.94,54,22.49399823,36
D:\FBI CELEBS\Celeb-FBI Dataset\1525_5.9h_58w_female_45a.png,1525_5.9h_58w_female_45a.png,175.26,58,18.88262546,45
D:\FBI CELEBS\Celeb-FBI Dataset\1526_5.5h_57w_female_47a.png,1526_5.5h_57w_female_47a.png,165.1,57,20.91128443,47
D:\FBI CELEBS\Celeb-FBI Dataset\1527_5.10h_55w_female_52a.jpg,1527_5.10h_55w_female_52a.jpg,154.94,55,22.91055375,52
D:\FBI CELEBS\Celeb-FBI Dataset\1528_5.4h_53w_female_41a.png,1528_5.4h_53w_female_41a.png,162.56,53,20.05619246,41
D:\FBI CELEBS\Celeb-FBI Dataset\1529_5.10h_45w_female_26a.png,1529_5.10h_45w_female_26a.png,154.94,45,18.74499852,26
D:\FBI CELEBS\Celeb-FBI Dataset\1530_5.7h_54w_female_51a.png,1530_5.7h_54w_female_51a.png,170.18,54,18.64561537,51
D:\FBI CELEBS\Celeb-FBI Dataset\1531_6.1h_74w_male_48a.png,1531_6.1h_74w_male_48a.png,185.42,74,21.52378108,48
D:\FBI CELEBS\Celeb-FBI Dataset\1532_5.9h_58w_female_44a.jpg,1532_5.9h_58w_female_44a.jpg,175.26,58,18.88262546,44
D:\FBI CELEBS\Celeb-FBI Dataset\1533_5.11h_71w_male_37a.png,1533_5.11h_71w_male_37a.png,155.19,71,29.48023102,37
D:\FBI CELEBS\Celeb-FBI Dataset\1534_5.5h_55w_female_53a.png,1534_5.5h_55w_female_53a.png,165.1,55,20.17755515,53
D:\FBI CELEBS\Celeb-FBI Dataset\1535_5.2h_52w_female_52a.png,1535_5.2h_52w_female_52a.png,157.48,52,20.96778387,52
D:\FBI CELEBS\Celeb-FBI Dataset\1536_5.3h_54w_female_55a.png,1536_5.3h_54w_female_55a.png,160.02,54,21.08847755,55
D:\FBI CELEBS\Celeb-FBI Dataset\1537_5.8h_56w_female_46a.png,1537_5.8h_56w_female_46a.png,172.72,56,18.77166384,46
D:\FBI CELEBS\Celeb-FBI Dataset\1538_6.1h_80w_male_45a.jpg,1538_6.1h_80w_male_45a.jpg,185.42,80,23.26895252,45
D:\FBI CELEBS\Celeb-FBI Dataset\1539_6.2h_79w_male_42a.png,1539_6.2h_79w_male_42a.png,187.96,79,22.36125729,42
D:\FBI CELEBS\Celeb-FBI Dataset\1540_5.7h_55w_female_43a.png,1540_5.7h_55w_female_43a.png,170.18,55,18.99090454,43
D:\FBI CELEBS\Celeb-FBI Dataset\1541_5.9h_70w_female_42a.png,1541_5.9h_70w_female_42a.png,175.26,70,22.78937555,42
D:\FBI CELEBS\Celeb-FBI Dataset\1542_6h_78w_male_34a.png,1542_6h_78w_male_34a.png,182.88,78,23.3218059,34
D:\FBI CELEBS\Celeb-FBI Dataset\1543_5.10h_48w_female_43a.png,1543_5.10h_48w_female_43a.png,154.94,48,19.99466509,43
D:\FBI CELEBS\Celeb-FBI Dataset\1544_6h_63w_male_31a.jpg,1544_6h_63w_male_31a.jpg,182.88,63,18.83684323,31
D:\FBI CELEBS\Celeb-FBI Dataset\1545_6h_78w_male_39a.png,1545_6h_78w_male_39a.png,182.88,78,23.3218059,39
D:\FBI CELEBS\Celeb-FBI Dataset\1546_5.6h_57w_female_35a.png,1546_5.6h_57w_female_35a.png,167.64,57,20.28240971,35
D:\FBI CELEBS\Celeb-FBI Dataset\1547_6h_79w_male_36a.png,1547_6h_79w_male_36a.png,182.88,79,23.62080341,36
D:\FBI CELEBS\Celeb-FBI Dataset\1548_5.10h_55w_female_45a.png,1548_5.10h_55w_female_45a.png,154.94,55,22.91055375,45
D:\FBI CELEBS\Celeb-FBI Dataset\1549_5.3h_51w_female_47a.png,1549_5.3h_51w_female_47a.png,160.02,51,19.91689546,47
D:\FBI CELEBS\Celeb-FBI Dataset\1550_6h_94w_male_48a.jpg,1550_6h_94w_male_48a.jpg,182.88,94,28.10576609,48
D:\FBI CELEBS\Celeb-FBI Dataset\1551_5.8h_68w_male_51a.png,1551_5.8h_68w_male_51a.png,172.72,68,22.79416324,51
D:\FBI CELEBS\Celeb-FBI Dataset\1552_5.10h_54w_female_32a.png,1552_5.10h_54w_female_32a.png,154.94,54,22.49399823,32
D:\FBI CELEBS\Celeb-FBI Dataset\1553_5.4h_58w_female_57a.png,1553_5.4h_58w_female_57a.png,162.56,58,21.94828608,57
D:\FBI CELEBS\Celeb-FBI Dataset\1554_5.7h_56w_female_37a.png,1554_5.7h_56w_female_37a.png,170.18,56,19.33619372,37
D:\FBI CELEBS\Celeb-FBI Dataset\1555_6.4h_79w_male_29a.png,1555_6.4h_79w_male_29a.png,193.04,79,21.19983464,29
D:\FBI CELEBS\Celeb-FBI Dataset\1556_5.6h_54w_female_45a.png,1556_5.6h_54w_female_45a.png,167.64,54,19.21491446,45
D:\FBI CELEBS\Celeb-FBI Dataset\1557_5.8h_57w_female_40a.png,1557_5.8h_57w_female_40a.png,172.72,57,19.10687212,40
D:\FBI CELEBS\Celeb-FBI Dataset\1558_5.9h_53w_female_44a.png,1558_5.9h_53w_female_44a.png,175.26,53,17.25481292,44
D:\FBI CELEBS\Celeb-FBI Dataset\1559_5.3h_55w_female_45a.png,1559_5.3h_55w_female_45a.png,160.02,55,21.47900491,45
D:\FBI CELEBS\Celeb-FBI Dataset\1560_5.7h_54w_female_53a.png,1560_5.7h_54w_female_53a.png,170.18,54,18.64561537,53
D:\FBI CELEBS\Celeb-FBI Dataset\1561_5.4h_52w_female_43a.png,1561_5.4h_52w_female_43a.png,162.56,52,19.67777373,43
D:\FBI CELEBS\Celeb-FBI Dataset\1562_5.6h_53w_female_44a.png,1562_5.6h_53w_female_44a.png,167.64,53,18.85908271,44
D:\FBI CELEBS\Celeb-FBI Dataset\1563_5.6h_61w_female_45a.png,1563_5.6h_61w_female_45a.png,167.64,61,21.70573671,45
D:\FBI CELEBS\Celeb-FBI Dataset\1564_5.6h_54w_female_35a.png,1564_5.6h_54w_female_35a.png,167.64,54,19.21491446,35
D:\FBI CELEBS\Celeb-FBI Dataset\1565_5.3h_57w_female_47a.png,1565_5.3h_57w_female_47a.png,160.02,57,22.26005964,47
D:\FBI CELEBS\Celeb-FBI Dataset\1566_5.4h_58w_female_34a.png,1566_5.4h_58w_female_34a.png,162.56,58,21.94828608,34
D:\FBI CELEBS\Celeb-FBI Dataset\1567_5.5h_52w_female_27a.png,1567_5.5h_52w_female_27a.png,165.1,52,19.07696123,27
D:\FBI CELEBS\Celeb-FBI Dataset\1568_5.8h_68w_male_36a.jpg,1568_5.8h_68w_male_36a.jpg,172.72,68,22.79416324,36
D:\FBI CELEBS\Celeb-FBI Dataset\1569_5.4h_55w_female_52a.png,1569_5.4h_55w_female_52a.png,162.56,55,20.81302991,52
D:\FBI CELEBS\Celeb-FBI Dataset\1570_5.7h_64w_male_39a.png,1570_5.7h_64w_male_39a.png,170.18,64,22.09850711,39
D:\FBI CELEBS\Celeb-FBI Dataset\1571_5.9h_58w_female_53a.png,1571_5.9h_58w_female_53a.png,175.26,58,18.88262546,53
D:\FBI CELEBS\Celeb-FBI Dataset\1572_5.9h_52w_female_29a.png,1572_5.9h_52w_female_29a.png,175.26,52,16.92925041,29
D:\FBI CELEBS\Celeb-FBI Dataset\1573_5.7h_65w_male_31a.png,1573_5.7h_65w_male_31a.png,170.18,65,22.44379628,31
D:\FBI CELEBS\Celeb-FBI Dataset\1574_5.5h_51w_female_40a.png,1574_5.5h_51w_female_40a.png,165.1,51,18.71009659,40
D:\FBI CELEBS\Celeb-FBI Dataset\1575_5.5h_56w_female_39a.png,1575_5.5h_56w_female_39a.png,165.1,56,20.54441979,39
D:\FBI CELEBS\Celeb-FBI Dataset\1576_5.9h_54w_female_44a.png,1576_5.9h_54w_female_44a.png,175.26,54,17.58037543,44
D:\FBI CELEBS\Celeb-FBI Dataset\1577_5.6h_58w_female_36a.png,1577_5.6h_58w_female_36a.png,167.64,58,20.63824146,36
D:\FBI CELEBS\Celeb-FBI Dataset\1578_5.3h_63w_female_37a.png,1578_5.3h_63w_female_37a.png,160.02,63,24.60322381,37
D:\FBI CELEBS\Celeb-FBI Dataset\1579_5.10h_58w_female_38a.png,1579_5.10h_58w_female_38a.png,154.94,58,24.16022032,38
D:\FBI CELEBS\Celeb-FBI Dataset\1580_5.7h_54w_female_43a.png,1580_5.7h_54w_female_43a.png,170.18,54,18.64561537,43
D:\FBI CELEBS\Celeb-FBI Dataset\1581_5.8h_60w_female_47a.png,1581_5.8h_60w_female_47a.png,172.72,60,20.11249697,47
D:\FBI CELEBS\Celeb-FBI Dataset\1582_5.10h_72w_male_46a.png,1582_5.10h_72w_male_46a.png,154.94,72,29.99199764,46
D:\FBI CELEBS\Celeb-FBI Dataset\1583_5.7h_59w_male_36a.png,1583_5.7h_59w_male_36a.png,170.18,59,20.37206124,36
D:\FBI CELEBS\Celeb-FBI Dataset\1584_5.11h_78w_male_41a.png,1584_5.11h_78w_male_41a.png,155.19,78,32.38673267,41
D:\FBI CELEBS\Celeb-FBI Dataset\1585_5.9h_70w_male_36a.png,1585_5.9h_70w_male_36a.png,175.26,70,22.78937555,36
D:\FBI CELEBS\Celeb-FBI Dataset\1586_6.2h_84w_male_48a.png,1586_6.2h_84w_male_48a.png,187.96,84,23.77652673,48
D:\FBI CELEBS\Celeb-FBI Dataset\1587_6h_77w_male_35a.jpg,1587_6h_77w_male_35a.jpg,182.88,77,23.02280839,35
D:\FBI CELEBS\Celeb-FBI Dataset\1588_5.3h_50w_female_32a.png,1588_5.3h_50w_female_32a.png,160.02,50,19.5263681,32
D:\FBI CELEBS\Celeb-FBI Dataset\1589_5.4h_54w_female_38a.png,1589_5.4h_54w_female_38a.png,162.56,54,20.43461118,38
D:\FBI CELEBS\Celeb-FBI Dataset\1590_5.9h_59w_female_54a.png,1590_5.9h_59w_female_54a.png,175.26,59,19.20818796,54
D:\FBI CELEBS\Celeb-FBI Dataset\1591_5.5h_52w_female_31a.png,1591_5.5h_52w_female_31a.png,165.1,52,19.07696123,31
D:\FBI CELEBS\Celeb-FBI Dataset\1592_5.7h_53w_female_33a.png,1592_5.7h_53w_female_33a.png,170.18,53,18.3003262,33
D:\FBI CELEBS\Celeb-FBI Dataset\1593_5.10h_56w_female_37a.png,1593_5.10h_56w_female_37a.png,154.94,56,23.32710927,37
D:\FBI CELEBS\Celeb-FBI Dataset\1594_5.10h_71w_male_45a.png,1594_5.10h_71w_male_45a.png,154.94,71,29.57544211,45
D:\FBI CELEBS\Celeb-FBI Dataset\1595_5.4h_52w_female_34a.png,1595_5.4h_52w_female_34a.png,162.56,52,19.67777373,34
D:\FBI CELEBS\Celeb-FBI Dataset\1596_6.2h_62w_female_28a.png,1596_6.2h_62w_female_28a.png,187.96,62,17.54934116,28
D:\FBI CELEBS\Celeb-FBI Dataset\1597_5.9h_69w_male_52a.png,1597_5.9h_69w_male_52a.png,175.26,69,22.46381304,52
D:\FBI CELEBS\Celeb-FBI Dataset\1598_6h_58w_female_32a.png,1598_6h_58w_female_32a.png,182.88,58,17.34185567,32
D:\FBI CELEBS\Celeb-FBI Dataset\1599_6.1h_82w_male_42a.png,1599_6.1h_82w_male_42a.png,185.42,82,23.85067634,42
D:\FBI CELEBS\Celeb-FBI Dataset\1600_5.7h_56w_female_32a.png,1600_5.7h_56w_female_32a.png,170.18,56,19.33619372,32
D:\FBI CELEBS\Celeb-FBI Dataset\1601_5.6h_53w_female_32a.png,1601_5.6h_53w_female_32a.png,167.64,53,18.85908271,32
D:\FBI CELEBS\Celeb-FBI Dataset\1602_5.7h_55w_female_39a.png,1602_5.7h_55w_female_39a.png,170.18,55,18.99090454,39
D:\FBI CELEBS\Celeb-FBI Dataset\1603_5.8h_56w_female_37a.png,1603_5.8h_56w_female_37a.png,172.72,56,18.77166384,37
D:\FBI CELEBS\Celeb-FBI Dataset\1604_5.9h_72w_male_52a.jpg,1604_5.9h_72w_male_52a.jpg,175.26,72,23.44050057,52
D:\FBI CELEBS\Celeb-FBI Dataset\1605_5.5h_49w_female_29a.png,1605_5.5h_49w_female_29a.png,165.1,49,17.97636731,29
D:\FBI CELEBS\Celeb-FBI Dataset\1606_5.7h_54w_female_37a.png,1606_5.7h_54w_female_37a.png,170.18,54,18.64561537,37
D:\FBI CELEBS\Celeb-FBI Dataset\1607_5.11h_56w_female_38a.png,1607_5.11h_56w_female_38a.png,155.19,56,23.2520132,38
D:\FBI CELEBS\Celeb-FBI Dataset\1608_5.5h_52w_female_28a.png,1608_5.5h_52w_female_28a.png,165.1,52,19.07696123,28
D:\FBI CELEBS\Celeb-FBI Dataset\1609_5.11h_74w_male_32a.jpg,1609_5.11h_74w_male_32a.jpg,155.19,74,30.72587458,32
D:\FBI CELEBS\Celeb-FBI Dataset\1610_5.6h_53w_female_28a.png,1610_5.6h_53w_female_28a.png,167.64,53,18.85908271,28
D:\FBI CELEBS\Celeb-FBI Dataset\1611_6.2h_88w_male_38a.png,1611_6.2h_88w_male_38a.png,187.96,88,24.90874229,38
D:\FBI CELEBS\Celeb-FBI Dataset\1612_6.1h_86w_male_38a.png,1612_6.1h_86w_male_38a.png,185.42,86,25.01412396,38
D:\FBI CELEBS\Celeb-FBI Dataset\1613_5.7h_77w_male_35a.png,1613_5.7h_77w_male_35a.png,170.18,77,26.58726636,35
D:\FBI CELEBS\Celeb-FBI Dataset\1614_5.6h_58w_female_29a.png,1614_5.6h_58w_female_29a.png,167.64,58,20.63824146,29
D:\FBI CELEBS\Celeb-FBI Dataset\1615_5.5h_55w_female_35a.png,1615_5.5h_55w_female_35a.png,165.1,55,20.17755515,35
D:\FBI CELEBS\Celeb-FBI Dataset\1616_5.10h_61w_female_42a.png,1616_5.10h_61w_female_42a.png,154.94,61,25.40988689,42
D:\FBI CELEBS\Celeb-FBI Dataset\1617_5.3h_55w_female_31a.png,1617_5.3h_55w_female_31a.png,160.02,55,21.47900491,31
D:\FBI CELEBS\Celeb-FBI Dataset\1618_5.2h_77w_female_30a.png,1618_5.2h_77w_female_30a.png,157.48,77,31.04844919,30
D:\FBI CELEBS\Celeb-FBI Dataset\1619_5.2h_53w_female_26a.png,1619_5.2h_53w_female_26a.png,157.48,53,21.37101048,26
D:\FBI CELEBS\Celeb-FBI Dataset\1620_5.2h_48w_female_27a.png,1620_5.2h_48w_female_27a.png,157.48,48,19.35487742,27
D:\FBI CELEBS\Celeb-FBI Dataset\1621_5.5h_54w_female_31a.png,1621_5.5h_54w_female_31a.png,165.1,54,19.81069051,31
D:\FBI CELEBS\Celeb-FBI Dataset\1622_5.10h_53w_female_44a.jpg,1622_5.10h_53w_female_44a.jpg,154.94,53,22.0774427,44
D:\FBI CELEBS\Celeb-FBI Dataset\1623_5.10h_84w_male_50a.png,1623_5.10h_84w_male_50a.png,154.94,84,34.99066391,50
D:\FBI CELEBS\Celeb-FBI Dataset\1624_5.6h_53w_female_36a.png,1624_5.6h_53w_female_36a.png,167.64,53,18.85908271,36
D:\FBI CELEBS\Celeb-FBI Dataset\1625_5.10h_89w_male_36a.png,1625_5.10h_89w_male_36a.png,154.94,89,37.07344152,36
D:\FBI CELEBS\Celeb-FBI Dataset\1626_5.7h_54w_female_31a.png,1626_5.7h_54w_female_31a.png,170.18,54,18.64561537,31
D:\FBI CELEBS\Celeb-FBI Dataset\1627_4.11h_54w_female_40a.png,1627_4.11h_54w_female_40a.png,124.71,54,34.72091818,40
D:\FBI CELEBS\Celeb-FBI Dataset\1628_5.6h_54w_female_35a.jpg,1628_5.6h_54w_female_35a.jpg,167.64,54,19.21491446,35
D:\FBI CELEBS\Celeb-FBI Dataset\1629_5.4h_58w_female_49a.png,1629_5.4h_58w_female_49a.png,162.56,58,21.94828608,49
D:\FBI CELEBS\Celeb-FBI Dataset\1630_5.4h_55w_female_45a.png,1630_5.4h_55w_female_45a.png,162.56,55,20.81302991,45
D:\FBI CELEBS\Celeb-FBI Dataset\1631_5.4h_54w_female_34a.png,1631_5.4h_54w_female_34a.png,162.56,54,20.43461118,34
D:\FBI CELEBS\Celeb-FBI Dataset\1632_5.6h_65w_male_32a.png,1632_5.6h_65w_male_32a.png,167.64,65,23.12906371,32
D:\FBI CELEBS\Celeb-FBI Dataset\1633_5.9h_68w_male_50a.png,1633_5.9h_68w_male_50a.png,175.26,68,22.13825054,50
D:\FBI CELEBS\Celeb-FBI Dataset\1634_5.5h_57w_female_44a.png,1634_5.5h_57w_female_44a.png,165.1,57,20.91128443,44
D:\FBI CELEBS\Celeb-FBI Dataset\1635_5.4h_59w_female_44a.jpg,1635_5.4h_59w_female_44a.jpg,162.56,59,22.32670481,44
D:\FBI CELEBS\Celeb-FBI Dataset\1636_5.5h_61w_female_27a.png,1636_5.5h_61w_female_27a.png,165.1,61,22.37874298,27
D:\FBI CELEBS\Celeb-FBI Dataset\1637_5.10h_64w_female_43a.png,1637_5.10h_64w_female_43a.png,154.94,64,26.65955345,43
D:\FBI CELEBS\Celeb-FBI Dataset\1638_5.11h_77w_male_46a.png,1638_5.11h_77w_male_46a.png,155.19,77,31.97151814,46
D:\FBI CELEBS\Celeb-FBI Dataset\1639_5.7h_60w_female_44a.png,1639_5.7h_60w_female_44a.png,170.18,60,20.71735041,44
D:\FBI CELEBS\Celeb-FBI Dataset\1640_6.2h_79w_male_35a.png,1640_6.2h_79w_male_35a.png,187.96,79,22.36125729,35
D:\FBI CELEBS\Celeb-FBI Dataset\1641_5.4h_54w_female_32a.jpg,1641_5.4h_54w_female_32a.jpg,162.56,54,20.43461118,32
D:\FBI CELEBS\Celeb-FBI Dataset\1642_5.6h_62w_female_49a.png,1642_5.6h_62w_female_49a.png,167.64,62,22.06156846,49
D:\FBI CELEBS\Celeb-FBI Dataset\1643_5.6h_56w_female_41a.png,1643_5.6h_56w_female_41a.png,167.64,56,19.92657796,41
D:\FBI CELEBS\Celeb-FBI Dataset\1644_5.4h_55w_female_41a.jpg,1644_5.4h_55w_female_41a.jpg,162.56,55,20.81302991,41
D:\FBI CELEBS\Celeb-FBI Dataset\1645_5.5h_54w_female_44a.png,1645_5.5h_54w_female_44a.png,165.1,54,19.81069051,44
D:\FBI CELEBS\Celeb-FBI Dataset\1646_5.5h_56w_female_35a.jpg,1646_5.5h_56w_female_35a.jpg,165.1,56,20.54441979,35
D:\FBI CELEBS\Celeb-FBI Dataset\1647_6h_80w_male_46a.png,1647_6h_80w_male_46a.png,182.88,80,23.91980093,46
D:\FBI CELEBS\Celeb-FBI Dataset\1648_5.7h_60w_female_35a.png,1648_5.7h_60w_female_35a.png,170.18,60,20.71735041,35
D:\FBI CELEBS\Celeb-FBI Dataset\1649_5.5h_56w_female_41a.png,1649_5.5h_56w_female_41a.png,165.1,56,20.54441979,41
D:\FBI CELEBS\Celeb-FBI Dataset\1650_5.6h_57w_female_33a.jpg,1650_5.6h_57w_female_33a.jpg,167.64,57,20.28240971,33
D:\FBI CELEBS\Celeb-FBI Dataset\1651_5.10h_61w_female_34a.png,1651_5.10h_61w_female_34a.png,154.94,61,25.40988689,34
D:\FBI CELEBS\Celeb-FBI Dataset\1652_5.5h_58w_female_37a.png,1652_5.5h_58w_female_37a.png,165.1,58,21.27814907,37
D:\FBI CELEBS\Celeb-FBI Dataset\1653_5.7h_60w_female_34a.jpg,1653_5.7h_60w_female_34a.jpg,170.18,60,20.71735041,34
D:\FBI CELEBS\Celeb-FBI Dataset\1654_5.6h_58w_female_38a.png,1654_5.6h_58w_female_38a.png,167.64,58,20.63824146,38
D:\FBI CELEBS\Celeb-FBI Dataset\1655_5.4h_63w_female_44a.png,1655_5.4h_63w_female_44a.png,162.56,63,23.84037971,44
D:\FBI CELEBS\Celeb-FBI Dataset\1656_5.9h_59w_female_44a.png,1656_5.9h_59w_female_44a.png,175.26,59,19.20818796,44
D:\FBI CELEBS\Celeb-FBI Dataset\1657_5.8h_57w_female_38a.png,1657_5.8h_57w_female_38a.png,172.72,57,19.10687212,38
D:\FBI CELEBS\Celeb-FBI Dataset\1658_5.3h_53w_female_37a.png,1658_5.3h_53w_female_37a.png,160.02,53,20.69795019,37
D:\FBI CELEBS\Celeb-FBI Dataset\1659_5.9h_69w_male_35a.png,1659_5.9h_69w_male_35a.png,175.26,69,22.46381304,35
D:\FBI CELEBS\Celeb-FBI Dataset\1660_5.6h_57w_female_34a.png,1660_5.6h_57w_female_34a.png,167.64,57,20.28240971,34
D:\FBI CELEBS\Celeb-FBI Dataset\1661_5.11h_72w_male_34a.jpg,1661_5.11h_72w_male_34a.jpg,155.19,72,29.89544554,34
D:\FBI CELEBS\Celeb-FBI Dataset\1662_5.9h_68w_male_32a.png,1662_5.9h_68w_male_32a.png,175.26,68,22.13825054,32
D:\FBI CELEBS\Celeb-FBI Dataset\1663_5.3h_54w_female_33a.jpg,1663_5.3h_54w_female_33a.jpg,160.02,54,21.08847755,33
D:\FBI CELEBS\Celeb-FBI Dataset\1664_5.5h_57w_female_35a.jpg,1664_5.5h_57w_female_35a.jpg,165.1,57,20.91128443,35
D:\FBI CELEBS\Celeb-FBI Dataset\1665_5.10h_76w_male_34a.jpg,1665_5.10h_76w_male_34a.jpg,154.94,76,31.65821973,34
D:\FBI CELEBS\Celeb-FBI Dataset\1666_5.7h_58w_female_34a.png,1666_5.7h_58w_female_34a.png,170.18,58,20.02677207,34
D:\FBI CELEBS\Celeb-FBI Dataset\1667_5.3h_56w_female_40a.jpg,1667_5.3h_56w_female_40a.jpg,160.02,56,21.86953228,40
D:\FBI CELEBS\Celeb-FBI Dataset\1668_5.10h_58w_female_40a.png,1668_5.10h_58w_female_40a.png,154.94,58,24.16022032,40
D:\FBI CELEBS\Celeb-FBI Dataset\1669_5.11h_59w_female_41a.png,1669_5.11h_59w_female_41a.png,155.19,59,24.49765676,41
D:\FBI CELEBS\Celeb-FBI Dataset\1670_5.9h_52w_female_41a.jpg,1670_5.9h_52w_female_41a.jpg,175.26,52,16.92925041,41
D:\FBI CELEBS\Celeb-FBI Dataset\1671_6.2h_83w_male_46a.png,1671_6.2h_83w_male_46a.png,187.96,83,23.49347285,46
D:\FBI CELEBS\Celeb-FBI Dataset\1672_5.6h_57w_female_40a.png,1672_5.6h_57w_female_40a.png,167.64,57,20.28240971,40
D:\FBI CELEBS\Celeb-FBI Dataset\1673_5.10h_56w_female_41a.png,1673_5.10h_56w_female_41a.png,154.94,56,23.32710927,41
D:\FBI CELEBS\Celeb-FBI Dataset\1674_5.2h_53w_female_36a.png,1674_5.2h_53w_female_36a.png,157.48,53,21.37101048,36
D:\FBI CELEBS\Celeb-FBI Dataset\1675_5.10h_64w_female_50a.png,1675_5.10h_64w_female_50a.png,154.94,64,26.65955345,50
D:\FBI CELEBS\Celeb-FBI Dataset\1676_5.7h_58w_female_45a.png,1676_5.7h_58w_female_45a.png,170.18,58,20.02677207,45
D:\FBI CELEBS\Celeb-FBI Dataset\1677_5.10h_54w_female_34a.jpg,1677_5.10h_54w_female_34a.jpg,154.94,54,22.49399823,34
D:\FBI CELEBS\Celeb-FBI Dataset\1678_5.10h_55w_female_32a.jpg,1678_5.10h_55w_female_32a.jpg,154.94,55,22.91055375,32
D:\FBI CELEBS\Celeb-FBI Dataset\1679_5.11h_55w_female_29a.jpg,1679_5.11h_55w_female_29a.jpg,155.19,55,22.83679867,29
D:\FBI CELEBS\Celeb-FBI Dataset\1680_5.10h_54w_female_36a.png,1680_5.10h_54w_female_36a.png,154.94,54,22.49399823,36
D:\FBI CELEBS\Celeb-FBI Dataset\1681_5.11h_55w_female_36a.png,1681_5.11h_55w_female_36a.png,155.19,55,22.83679867,36
D:\FBI CELEBS\Celeb-FBI Dataset\1682_5.2h_50w_female_36a.jpg,1682_5.2h_50w_female_36a.jpg,157.48,50,20.16133065,36
D:\FBI CELEBS\Celeb-FBI Dataset\1683_5.8h_62w_female_32a.png,1683_5.8h_62w_female_32a.png,172.72,62,20.78291354,32
D:\FBI CELEBS\Celeb-FBI Dataset\1684_5.10h_57w_female_35a.png,1684_5.10h_57w_female_35a.png,154.94,57,23.74366479,35
D:\FBI CELEBS\Celeb-FBI Dataset\1685_5.10h_55w_female_29a.jpg,1685_5.10h_55w_female_29a.jpg,154.94,55,22.91055375,29
D:\FBI CELEBS\Celeb-FBI Dataset\1686_5.9h_68w_male_31a.png,1686_5.9h_68w_male_31a.png,175.26,68,22.13825054,31
D:\FBI CELEBS\Celeb-FBI Dataset\1687_5.3h_57w_female_43a.png,1687_5.3h_57w_female_43a.png,160.02,57,22.26005964,43
D:\FBI CELEBS\Celeb-FBI Dataset\1688_5.9h_54w_female_36a.png,1688_5.9h_54w_female_36a.png,175.26,54,17.58037543,36
D:\FBI CELEBS\Celeb-FBI Dataset\1689_5.5h_56w_female_39a.png,1689_5.5h_56w_female_39a.png,165.1,56,20.54441979,39
D:\FBI CELEBS\Celeb-FBI Dataset\1690_5.7h_54w_female_42a.png,1690_5.7h_54w_female_42a.png,170.18,54,18.64561537,42
D:\FBI CELEBS\Celeb-FBI Dataset\1691_5.8h_62w_female_37a.png,1691_5.8h_62w_female_37a.png,172.72,62,20.78291354,37
D:\FBI CELEBS\Celeb-FBI Dataset\1692_5.3h_52w_female_28a.jpg,1692_5.3h_52w_female_28a.jpg,160.02,52,20.30742283,28
D:\FBI CELEBS\Celeb-FBI Dataset\1693_4.12h_46w_female_24a.png,1693_4.12h_46w_female_24a.png,124.97,46,29.45413629,24
D:\FBI CELEBS\Celeb-FBI Dataset\1694_6h_75w_male_49a.png,1694_6h_75w_male_49a.png,182.88,75,22.42481337,49
D:\FBI CELEBS\Celeb-FBI Dataset\1695_5.4h_53w_female_41a.png,1695_5.4h_53w_female_41a.png,162.56,53,20.05619246,41
D:\FBI CELEBS\Celeb-FBI Dataset\1696_6.2h_78w_male_46a.png,1696_6.2h_78w_male_46a.png,187.96,78,22.0782034,46
D:\FBI CELEBS\Celeb-FBI Dataset\1697_5.5h_54w_female_30a.jpg,1697_5.5h_54w_female_30a.jpg,165.1,54,19.81069051,30
D:\FBI CELEBS\Celeb-FBI Dataset\1698_5.8h_70w_male_30a.jpg,1698_5.8h_70w_male_30a.jpg,172.72,70,23.4645798,30
D:\FBI CELEBS\Celeb-FBI Dataset\1699_5.8h_59w_female_41a.png,1699_5.8h_59w_female_41a.png,172.72,59,19.77728869,41
D:\FBI CELEBS\Celeb-FBI Dataset\1700_5.2h_57w_female_31a.png,1700_5.2h_57w_female_31a.png,157.48,57,22.98391694,31
D:\FBI CELEBS\Celeb-FBI Dataset\1701_5.6h_56w_female_30a.jpg,1701_5.6h_56w_female_30a.jpg,167.64,56,19.92657796,30
D:\FBI CELEBS\Celeb-FBI Dataset\1702_6h_75w_male_28a.png,1702_6h_75w_male_28a.png,182.88,75,22.42481337,28
D:\FBI CELEBS\Celeb-FBI Dataset\1703_5.9h_59w_female_41a.png,1703_5.9h_59w_female_41a.png,175.26,59,19.20818796,41
